Country,DateRep,ConfirmedCases,Deaths,Recovered,Continent,Code
Iceland,2020-09-02,2121,10,2016,Europe,ISL
India,2020-09-02,3853406,67376,2970492,Asia,IND
Indonesia,2020-09-02,180646,7616,129971,Asia,IDN
Iran,2020-09-02,378752,21797,326801,Asia,IRN
Iraq,2020-09-02,242284,7201,184205,Asia,IRQ
Ireland,2020-09-02,29114,1777,23364,Europe,IRL
Israel,2020-09-02,121464,969,97234,Asia,ISR
Italy,2020-09-02,271515,35497,208201,Europe,ITA
Jamaica,2020-09-02,2683,24,898,Americas,JAM
Japan,2020-09-02,69619,1327,58108,Asia,JPN
Jordan,2020-09-02,2161,15,1610,Asia,JOR
Kazakhstan,2020-09-02,106032,1588,97371,Asia,KAZ
Kenya,2020-09-02,34493,581,20211,Africa,KEN
South Korea,2020-09-02,20644,329,15529,Asia,KOR
Kosovo,2020-09-02,12683,488,8788,Outro,NA
Kuwait,2020-09-02,86478,535,78209,Asia,KWT
Kyrgyzstan,2020-09-02,44036,1059,38895,Asia,KGZ
Laos,2020-09-02,22,0,21,Asia,LAO
Latvia,2020-09-02,1406,34,1173,Europe,LVA
Lebanon,2020-09-02,18375,177,5195,Asia,LBN
Lesotho,2020-09-02,1085,31,528,Africa,LSO
Liberia,2020-09-02,1305,82,1162,Africa,LBR
Libya,2020-09-02,15156,250,1746,Africa,LBY
Liechtenstein,2020-09-02,107,1,97,Europe,LIE
Lithuania,2020-09-02,2958,86,1874,Europe,LTU
Luxembourg,2020-09-02,6745,124,6015,Europe,LUX
Madagascar,2020-09-02,15023,196,13965,Africa,MDG
Malawi,2020-09-02,5579,175,3500,Africa,MWI
Malaysia,2020-09-02,9360,128,9079,Asia,MYS
Maldives,2020-09-02,8140,29,5338,Asia,MDV
Mali,2020-09-02,2802,126,2185,Africa,MLI
Malta,2020-09-02,1931,13,1490,Europe,MLT
Mauritania,2020-09-02,7089,160,6548,Africa,MRT
Mauritius,2020-09-02,356,10,335,Africa,MUS
Mexico,2020-09-02,610957,65816,504541,Americas,MEX
Moldova,2020-09-02,37740,1024,26189,Europe,MDA
Monaco,2020-09-02,142,1,91,Europe,MCO
Mongolia,2020-09-02,306,0,296,Asia,MNG
Montenegro,2020-09-02,5019,104,4104,Europe,MNE
Morocco,2020-09-02,65453,1216,50357,Africa,MAR
Mozambique,2020-09-02,4117,25,2170,Africa,MOZ
MS Zaandam,2020-09-02,9,2,0,Outro,NA
Namibia,2020-09-02,7844,82,3454,Africa,NAM
Nepal,2020-09-02,41649,251,23290,Asia,NPL
Netherlands,2020-09-02,74660,6267,1282,Europe,NLD
New Zealand,2020-09-02,1759,22,1622,Oceania,NZL
Nicaragua,2020-09-02,4668,141,2913,Americas,NIC
Niger,2020-09-02,1176,69,1088,Africa,NER
Nigeria,2020-09-02,54463,1027,42439,Africa,NGA
North Macedonia,2020-09-02,14600,606,11741,Europe,MKD
Norway,2020-09-02,11034,264,9348,Europe,NOR
Oman,2020-09-02,85928,689,81024,Asia,OMN
Pakistan,2020-09-02,297014,6328,281925,Asia,PAK
Panama,2020-09-02,94084,2030,67487,Americas,PAN
Papua New Guinea,2020-09-02,471,5,232,Oceania,PNG
Paraguay,2020-09-02,19138,358,9981,Americas,PRY
Peru,2020-09-02,657129,29068,480177,Americas,PER
Philippines,2020-09-02,226440,3623,158610,Asia,PHL
Poland,2020-09-02,68517,2078,47865,Europe,POL
Portugal,2020-09-02,58633,1827,42233,Europe,PRT
Qatar,2020-09-02,119206,199,116111,Asia,QAT
Romania,2020-09-02,89891,3721,38701,Europe,ROU
Russia,2020-09-02,1001965,17365,819043,Europe,RUS
Rwanda,2020-09-02,4218,17,2071,Africa,RWA
St. Kitts & Nevis,2020-09-02,17,0,17,Americas,KNA
St. Lucia,2020-09-02,26,0,26,Americas,LCA
St. Vincent & Grenadines,2020-09-02,61,0,57,Americas,VCT
San Marino,2020-09-02,735,42,660,Europe,SMR
São Tomé & Príncipe,2020-09-02,896,15,855,Africa,STP
Saudi Arabia,2020-09-02,317486,3956,292510,Asia,SAU
Senegal,2020-09-02,13743,287,9506,Africa,SEN
Serbia,2020-09-02,31581,716,0,Europe,SRB
Seychelles,2020-09-02,136,0,127,Africa,SYC
Sierra Leone,2020-09-02,2029,71,1600,Africa,SLE
Singapore,2020-09-02,56860,27,55891,Asia,SGP
Slovakia,2020-09-02,4042,33,2523,Europe,SVK
Slovenia,2020-09-02,2979,134,2359,Europe,SVN
Somalia,2020-09-02,3310,98,2481,Africa,SOM
South Africa,2020-09-02,630595,14389,553456,Africa,ZAF
South Sudan,2020-09-02,2532,47,1290,Africa,SSD
Spain,2020-09-02,479554,29194,150376,Europe,ESP
Sri Lanka,2020-09-02,3101,12,2883,Asia,LKA
Sudan,2020-09-02,13189,823,6612,Africa,SDN
Suriname,2020-09-02,4149,72,3272,Americas,SUR
Sweden,2020-09-02,84532,5820,0,Europe,SWE
Switzerland,2020-09-02,42763,2011,36500,Europe,CHE
Syria,2020-09-02,2898,120,661,Asia,SYR
Taiwan,2020-09-02,489,7,471,Asia,TWN
Tajikistan,2020-09-02,8654,69,7447,Asia,TJK
Tanzania,2020-09-02,509,21,183,Africa,TZA
Thailand,2020-09-02,3427,58,3277,Asia,THA
Timor-Leste,2020-09-02,27,0,25,Asia,TLS
Togo,2020-09-02,1434,30,1055,Africa,TGO
Trinidad & Tobago,2020-09-02,1920,28,691,Americas,TTO
Tunisia,2020-09-02,4196,81,1628,Africa,TUN
Turkey,2020-09-02,273301,6462,246876,Asia,TUR
Uganda,2020-09-02,3112,32,1528,Africa,UGA
Ukraine,2020-09-02,128833,2705,60943,Europe,UKR
United Arab Emirates,2020-09-02,71540,387,62029,Asia,ARE
United Kingdom,2020-09-02,340929,41602,1742,Europe,GBR
Uruguay,2020-09-02,1626,44,1433,Americas,URY
United States,2020-09-02,6113510,185720,2231757,Americas,USA
Uzbekistan,2020-09-02,42437,327,39664,Asia,UZB
Venezuela,2020-09-02,48883,398,39912,Americas,VEN
Vietnam,2020-09-02,1046,34,746,Asia,VNM
Palestinian Territories,2020-09-02,23875,162,15483,Asia,PSE
Western Sahara,2020-09-02,10,1,8,Africa,ESH
Yemen,2020-09-02,1976,571,1175,Asia,YEM
Zambia,2020-09-02,12415,292,11494,Africa,ZMB
Zimbabwe,2020-09-02,6638,206,5250,Africa,ZWE
Afghanistan,2020-09-03,38288,1409,29390,Asia,AFG
Albania,2020-09-03,9844,301,5732,Europe,ALB
Algeria,2020-09-03,45469,1529,32006,Africa,DZA
Andorra,2020-09-03,1199,53,909,Europe,AND
Angola,2020-09-03,2805,113,1144,Africa,AGO
Antigua & Barbuda,2020-09-03,95,3,91,Americas,ATG
Argentina,2020-09-03,451198,9361,322461,Americas,ARG
Armenia,2020-09-03,44271,887,38855,Asia,ARM
Australia,2020-09-03,26136,737,21912,Oceania,AUS
Austria,2020-09-03,28372,735,24171,Europe,AUT
Azerbaijan,2020-09-03,36899,541,34264,Asia,AZE
Bahamas,2020-09-03,2386,50,893,Americas,BHS
Bahrain,2020-09-03,53433,190,50013,Asia,BHR
Bangladesh,2020-09-03,319686,4383,213980,Asia,BGD
Barbados,2020-09-03,177,7,150,Americas,BRB
Belarus,2020-09-03,72302,696,71205,Europe,BLR
Belgium,2020-09-03,86544,9899,18513,Europe,BEL
Belize,2020-09-03,1101,13,240,Americas,BLZ
Benin,2020-09-03,2194,40,1738,Africa,BEN
Bhutan,2020-09-03,227,0,150,Asia,BTN
Bolivia,2020-09-03,118781,5288,65884,Americas,BOL
Bosnia & Herzegovina,2020-09-03,20804,636,14120,Europe,BIH
Botswana,2020-09-03,1724,6,493,Africa,BWA
Brazil,2020-09-03,4041638,124614,3429435,Americas,BRA
Brunei,2020-09-03,145,3,139,Asia,BRN
Bulgaria,2020-09-03,16775,658,11935,Europe,BGR
Burkina Faso,2020-09-03,1375,55,1075,Africa,BFA
Myanmar (Burma),2020-09-03,1111,6,359,Asia,MMR
Burundi,2020-09-03,448,1,357,Africa,BDI
Cape Verde,2020-09-03,4125,41,3502,Africa,CPV
Cambodia,2020-09-03,274,0,272,Asia,KHM
Cameroon,2020-09-03,19604,415,18448,Africa,CMR
Canada,2020-09-03,132527,9189,117277,Americas,CAN
Central African Republic,2020-09-03,4729,62,1807,Africa,CAF
Chad,2020-09-03,1018,77,908,Africa,TCD
Chile,2020-09-03,416501,11422,389409,Americas,CHL
China,2020-09-03,89986,4728,84737,Asia,CHN
Colombia,2020-09-03,641574,20618,489151,Americas,COL
Comoros,2020-09-03,448,7,410,Africa,COM
Congo - Brazzaville,2020-09-03,4628,102,1742,Africa,COG
Congo - Kinshasa,2020-09-03,10125,259,9367,Africa,COD
Costa Rica,2020-09-03,44458,460,17855,Americas,CRI
Côte d’Ivoire,2020-09-03,18208,119,17045,Africa,CIV
Croatia,2020-09-03,11094,194,8266,Europe,HRV
Cuba,2020-09-03,4214,100,3474,Americas,CUB
Cyprus,2020-09-03,1498,21,1139,Asia,CYP
Czechia,2020-09-03,26452,426,18663,Europe,CZE
Denmark,2020-09-03,17800,626,15892,Europe,DNK
Diamond Princess,2020-09-03,712,13,651,Outro,NA
Djibouti,2020-09-03,5387,60,5327,Africa,DJI
Dominica,2020-09-03,20,0,18,Americas,DMA
Dominican Republic,2020-09-03,96629,1801,70871,Americas,DOM
Ecuador,2020-09-03,116360,6648,102051,Americas,ECU
Egypt,2020-09-03,99425,5479,75415,Africa,EGY
El Salvador,2020-09-03,26000,739,15119,Americas,SLV
Equatorial Guinea,2020-09-03,4965,83,4390,Africa,GNQ
Eritrea,2020-09-03,330,0,295,Africa,ERI
Estonia,2020-09-03,2441,64,2150,Europe,EST
Eswatini,2020-09-03,4720,94,3789,Africa,SWZ
Ethiopia,2020-09-03,55213,856,20283,Africa,ETH
Fiji,2020-09-03,29,2,23,Oceania,FJI
Finland,2020-09-03,8200,336,7350,Europe,FIN
France,2020-09-03,338220,30712,87661,Europe,FRA
Gabon,2020-09-03,8538,53,7335,Africa,GAB
Gambia,2020-09-03,3101,99,1075,Africa,GMB
Georgia,2020-09-03,1568,19,1279,Asia,GEO
Germany,2020-09-03,248840,9322,221525,Europe,DEU
Ghana,2020-09-03,44713,280,43577,Africa,GHA
Greece,2020-09-03,10998,278,1347,Europe,GRC
Grenada,2020-09-03,24,0,24,Americas,GRD
Guatemala,2020-09-03,76358,2804,64399,Americas,GTM
Guinea,2020-09-03,9579,61,8726,Africa,GIN
Guinea-Bissau,2020-09-03,2205,34,1127,Africa,GNB
Guyana,2020-09-03,1401,44,805,Americas,GUY
Haiti,2020-09-03,8301,210,5870,Americas,HTI
Vatican City,2020-09-03,12,0,12,Europe,VAT
Honduras,2020-09-03,63158,1954,11618,Americas,HND
Hungary,2020-09-03,6923,620,3930,Europe,HUN
Iceland,2020-09-03,2128,10,2023,Europe,ISL
India,2020-09-03,3936747,68472,3037151,Asia,IND
Indonesia,2020-09-03,184268,7750,132055,Asia,IDN
Iran,2020-09-03,380746,21926,328595,Asia,IRN
Iraq,2020-09-03,247039,7275,187757,Asia,IRQ
Ireland,2020-09-03,29206,1777,23364,Europe,IRL
Israel,2020-09-03,124455,985,98645,Asia,ISR
Italy,2020-09-03,272912,35507,208490,Europe,ITA
Jamaica,2020-09-03,2896,29,921,Americas,JAM
Japan,2020-09-03,70278,1334,58200,Asia,JPN
Jordan,2020-09-03,2233,15,1648,Asia,JOR
Kazakhstan,2020-09-03,106121,1588,98585,Asia,KAZ
Kenya,2020-09-03,34705,585,20644,Africa,KEN
South Korea,2020-09-03,20842,331,15783,Asia,KOR
Kosovo,2020-09-03,12683,488,8788,Outro,NA
Kuwait,2020-09-03,87378,536,78791,Asia,KWT
Kyrgyzstan,2020-09-03,44135,1059,39174,Asia,KGZ
Laos,2020-09-03,22,0,21,Asia,LAO
Latvia,2020-09-03,1410,34,1187,Europe,LVA
Lebanon,2020-09-03,18963,179,5338,Asia,LBN
Lesotho,2020-09-03,1085,31,528,Africa,LSO
Liberia,2020-09-03,1306,82,1163,Africa,LBR
Libya,2020-09-03,15773,254,1856,Africa,LBY
Liechtenstein,2020-09-03,107,1,97,Europe,LIE
Lithuania,2020-09-03,2978,86,1901,Europe,LTU
Luxembourg,2020-09-03,6811,124,6074,Europe,LUX
Madagascar,2020-09-03,15106,197,14031,Africa,MDG
Malawi,2020-09-03,5593,175,3516,Africa,MWI
Malaysia,2020-09-03,9374,128,9083,Asia,MYS
Maldives,2020-09-03,8281,29,5483,Asia,MDV
Mali,2020-09-03,2807,126,2203,Africa,MLI
Malta,2020-09-03,1965,13,1528,Europe,MLT
Mauritania,2020-09-03,7106,160,6588,Africa,MRT
Mauritius,2020-09-03,356,10,335,Africa,MUS
Mexico,2020-09-03,616894,66329,510626,Americas,MEX
Moldova,2020-09-03,38372,1036,27017,Europe,MDA
Monaco,2020-09-03,143,1,94,Europe,MCO
Mongolia,2020-09-03,310,0,296,Asia,MNG
Montenegro,2020-09-03,5165,104,4164,Europe,MNE
Morocco,2020-09-03,66855,1253,51223,Africa,MAR
Mozambique,2020-09-03,4207,26,2370,Africa,MOZ
MS Zaandam,2020-09-03,9,2,0,Outro,NA
Namibia,2020-09-03,8082,86,3483,Africa,NAM
Nepal,2020-09-03,42877,257,24207,Asia,NPL
Netherlands,2020-09-03,75356,6268,1379,Europe,NLD
New Zealand,2020-09-03,1764,22,1630,Oceania,NZL
Nicaragua,2020-09-03,4668,141,2913,Americas,NIC
Niger,2020-09-03,1177,69,1091,Africa,NER
Nigeria,2020-09-03,54588,1048,42627,Africa,NGA
North Macedonia,2020-09-03,14762,606,11965,Europe,MKD
Norway,2020-09-03,11120,264,9348,Europe,NOR
Oman,2020-09-03,86380,705,81828,Asia,OMN
Pakistan,2020-09-03,297512,6335,282268,Asia,PAK
Panama,2020-09-03,94914,2046,68198,Americas,PAN
Papua New Guinea,2020-09-03,471,5,232,Oceania,PNG
Paraguay,2020-09-03,19959,373,10251,Americas,PRY
Peru,2020-09-03,657129,29068,480177,Americas,PER
Philippines,2020-09-03,228403,3688,159475,Asia,PHL
Poland,2020-09-03,69129,2092,48593,Europe,POL
Portugal,2020-09-03,59051,1829,42427,Europe,PRT
Qatar,2020-09-03,119420,201,116313,Asia,QAT
Romania,2020-09-03,91256,3765,39275,Europe,ROU
Russia,2020-09-03,1006923,17479,824783,Europe,RUS
Rwanda,2020-09-03,4255,18,2163,Africa,RWA
St. Kitts & Nevis,2020-09-03,17,0,17,Americas,KNA
St. Lucia,2020-09-03,26,0,26,Americas,LCA
St. Vincent & Grenadines,2020-09-03,61,0,57,Americas,VCT
San Marino,2020-09-03,735,42,660,Europe,SMR
São Tomé & Príncipe,2020-09-03,897,15,857,Africa,STP
Saudi Arabia,2020-09-03,318319,3982,293964,Asia,SAU
Senegal,2020-09-03,13826,287,9553,Africa,SEN
Serbia,2020-09-03,31676,718,0,Europe,SRB
Seychelles,2020-09-03,136,0,127,Africa,SYC
Sierra Leone,2020-09-03,2035,71,1600,Africa,SLE
Singapore,2020-09-03,56908,27,56028,Asia,SGP
Slovakia,2020-09-03,4163,37,2617,Europe,SVK
Slovenia,2020-09-03,3032,134,2402,Europe,SVN
Somalia,2020-09-03,3310,98,2481,Africa,SOM
South Africa,2020-09-03,633015,14563,554887,Africa,ZAF
South Sudan,2020-09-03,2533,47,1290,Africa,SSD
Spain,2020-09-03,488513,29234,150376,Europe,ESP
Sri Lanka,2020-09-03,3111,12,2883,Asia,LKA
Sudan,2020-09-03,13189,823,6612,Africa,SDN
Suriname,2020-09-03,4215,73,3318,Americas,SUR
Sweden,2020-09-03,84729,5832,0,Europe,SWE
Switzerland,2020-09-03,43127,2013,36500,Europe,CHE
Syria,2020-09-03,2973,124,681,Asia,SYR
Taiwan,2020-09-03,489,7,471,Asia,TWN
Tajikistan,2020-09-03,8690,69,7482,Asia,TJK
Tanzania,2020-09-03,509,21,183,Africa,TZA
Thailand,2020-09-03,3431,58,3277,Asia,THA
Timor-Leste,2020-09-03,27,0,25,Asia,TLS
Togo,2020-09-03,1443,31,1071,Africa,TGO
Trinidad & Tobago,2020-09-03,1984,29,700,Americas,TTO
Tunisia,2020-09-03,4394,84,1681,Africa,TUN
Turkey,2020-09-03,274943,6511,248087,Asia,TUR
Uganda,2020-09-03,3288,33,1532,Africa,UGA
Ukraine,2020-09-03,131300,2759,61828,Europe,UKR
United Arab Emirates,2020-09-03,72154,387,62668,Asia,ARE
United Kingdom,2020-09-03,342708,41616,1750,Europe,GBR
Uruguay,2020-09-03,1636,44,1437,Americas,URY
United States,2020-09-03,6150016,186790,2266957,Americas,USA
Uzbekistan,2020-09-03,42688,331,40081,Asia,UZB
Venezuela,2020-09-03,49877,402,40574,Americas,VEN
Vietnam,2020-09-03,1046,35,755,Asia,VNM
Palestinian Territories,2020-09-03,24471,167,16095,Asia,PSE
Western Sahara,2020-09-03,10,1,8,Africa,ESH
Yemen,2020-09-03,1979,571,1180,Asia,YEM
Zambia,2020-09-03,12523,292,11562,Africa,ZMB
Zimbabwe,2020-09-03,6678,206,5263,Africa,ZWE
Afghanistan,2020-09-04,38304,1409,29713,Asia,AFG
Albania,2020-09-04,9967,306,5882,Europe,ALB
Algeria,2020-09-04,45773,1539,32259,Africa,DZA
Andorra,2020-09-04,1215,53,928,Europe,AND
Angola,2020-09-04,2876,115,1167,Africa,AGO
Antigua & Barbuda,2020-09-04,95,3,91,Americas,ATG
Argentina,2020-09-04,461882,9623,331621,Americas,ARG
Armenia,2020-09-04,44461,891,39257,Asia,ARM
Australia,2020-09-04,26207,748,22170,Oceania,AUS
Austria,2020-09-04,28729,735,24513,Europe,AUT
Azerbaijan,2020-09-04,37031,543,34419,Asia,AZE
Bahamas,2020-09-04,2386,50,893,Americas,BHS
Bahrain,2020-09-04,54095,195,50323,Asia,BHR
Bangladesh,2020-09-04,321615,4412,216191,Asia,BGD
Barbados,2020-09-04,178,7,153,Americas,BRB
Belarus,2020-09-04,72485,701,71510,Europe,BLR
Belgium,2020-09-04,87174,9901,18534,Europe,BEL
Belize,2020-09-04,1152,15,271,Americas,BLZ
Benin,2020-09-04,2194,40,1738,Africa,BEN
Bhutan,2020-09-04,228,0,150,Asia,BTN
Bolivia,2020-09-04,119580,5343,67844,Americas,BOL
Bosnia & Herzegovina,2020-09-04,21142,639,14476,Europe,BIH
Botswana,2020-09-04,2002,8,493,Africa,BWA
Brazil,2020-09-04,4091801,125502,3464278,Americas,BRA
Brunei,2020-09-04,145,3,139,Asia,BRN
Bulgaria,2020-09-04,16954,665,12046,Europe,BGR
Burkina Faso,2020-09-04,1408,55,1098,Africa,BFA
Myanmar (Burma),2020-09-04,1171,7,359,Asia,MMR
Burundi,2020-09-04,451,1,357,Africa,BDI
Cape Verde,2020-09-04,4200,41,3562,Africa,CPV
Cambodia,2020-09-04,274,0,272,Asia,KHM
Cameroon,2020-09-04,19604,415,18448,Africa,CMR
Canada,2020-09-04,133141,9190,117755,Americas,CAN
Central African Republic,2020-09-04,4729,62,1818,Africa,CAF
Chad,2020-09-04,1023,77,914,Africa,TCD
Chile,2020-09-04,418469,11494,391248,Americas,CHL
China,2020-09-04,90008,4728,84782,Asia,CHN
Colombia,2020-09-04,641574,20618,489151,Americas,COL
Comoros,2020-09-04,448,7,410,Africa,COM
Congo - Brazzaville,2020-09-04,4628,102,1742,Africa,COG
Congo - Kinshasa,2020-09-04,10149,259,9367,Africa,COD
Costa Rica,2020-09-04,45680,469,18053,Americas,CRI
Côte d’Ivoire,2020-09-04,18269,119,17162,Africa,CIV
Croatia,2020-09-04,11428,195,8530,Europe,HRV
Cuba,2020-09-04,4266,100,3487,Americas,CUB
Cyprus,2020-09-04,1502,21,1139,Asia,CYP
Czechia,2020-09-04,27249,429,19027,Europe,CZE
Denmark,2020-09-04,17974,627,15979,Europe,DNK
Diamond Princess,2020-09-04,712,13,651,Outro,NA
Djibouti,2020-09-04,5387,60,5327,Africa,DJI
Dominica,2020-09-04,20,0,18,Americas,DMA
Dominican Republic,2020-09-04,96629,1801,70871,Americas,DOM
Ecuador,2020-09-04,117175,6674,102200,Americas,ECU
Egypt,2020-09-04,99582,5495,76305,Africa,EGY
El Salvador,2020-09-04,26099,744,15347,Americas,SLV
Equatorial Guinea,2020-09-04,4972,83,4413,Africa,GNQ
Eritrea,2020-09-04,330,0,295,Africa,ERI
Estonia,2020-09-04,2456,64,2157,Europe,EST
Eswatini,2020-09-04,4780,94,3844,Africa,SWZ
Ethiopia,2020-09-04,56516,880,20612,Africa,ETH
Fiji,2020-09-04,29,2,23,Oceania,FJI
Finland,2020-09-04,8225,336,7350,Europe,FIN
France,2020-09-04,347267,30730,87927,Europe,FRA
Gabon,2020-09-04,8601,53,7424,Africa,GAB
Gambia,2020-09-04,3120,99,1295,Africa,GMB
Georgia,2020-09-04,1596,19,1294,Asia,GEO
Germany,2020-09-04,250283,9327,222802,Europe,DEU
Ghana,2020-09-04,44777,283,43693,Africa,GHA
Greece,2020-09-04,11200,279,1347,Europe,GRC
Grenada,2020-09-04,24,0,24,Americas,GRD
Guatemala,2020-09-04,77040,2825,65029,Americas,GTM
Guinea,2020-09-04,9649,61,8832,Africa,GIN
Guinea-Bissau,2020-09-04,2245,38,1127,Africa,GNB
Guyana,2020-09-04,1401,44,805,Americas,GUY
Haiti,2020-09-04,8326,212,5870,Americas,HTI
Vatican City,2020-09-04,12,0,12,Europe,VAT
Honduras,2020-09-04,63798,1984,12347,Americas,HND
Hungary,2020-09-04,7382,621,3944,Europe,HUN
Iceland,2020-09-04,2135,10,2029,Europe,ISL
India,2020-09-04,4023179,69561,3107223,Asia,IND
Indonesia,2020-09-04,187537,7832,134181,Asia,IDN
Iran,2020-09-04,382772,22044,330308,Asia,IRN
Iraq,2020-09-04,252075,7359,191368,Asia,IRQ
Ireland,2020-09-04,29303,1777,23364,Europe,IRL
Israel,2020-09-04,126419,993,100357,Asia,ISR
Italy,2020-09-04,274644,35518,209027,Europe,ITA
Jamaica,2020-09-04,2964,30,922,Americas,JAM
Japan,2020-09-04,70866,1352,60093,Asia,JPN
Jordan,2020-09-04,2301,16,1676,Asia,JOR
Kazakhstan,2020-09-04,106225,1588,98585,Asia,KAZ
Kenya,2020-09-04,34884,589,21059,Africa,KEN
South Korea,2020-09-04,21010,333,16009,Asia,KOR
Kosovo,2020-09-04,12683,488,8788,Outro,NA
Kuwait,2020-09-04,88243,537,79417,Asia,KWT
Kyrgyzstan,2020-09-04,44199,1060,39389,Asia,KGZ
Laos,2020-09-04,22,0,21,Asia,LAO
Latvia,2020-09-04,1416,35,1187,Europe,LVA
Lebanon,2020-09-04,19490,183,5592,Asia,LBN
Lesotho,2020-09-04,1148,31,528,Africa,LSO
Liberia,2020-09-04,1306,82,1163,Africa,LBR
Libya,2020-09-04,16445,262,1910,Africa,LBY
Liechtenstein,2020-09-04,107,1,97,Europe,LIE
Lithuania,2020-09-04,3004,86,1920,Europe,LTU
Luxembourg,2020-09-04,6854,124,6126,Europe,LUX
Madagascar,2020-09-04,15187,198,14075,Africa,MDG
Malawi,2020-09-04,5608,175,3533,Africa,MWI
Malaysia,2020-09-04,9385,128,9092,Asia,MYS
Maldives,2020-09-04,8361,29,5642,Asia,MDV
Mali,2020-09-04,2814,126,2220,Africa,MLI
Malta,2020-09-04,1984,13,1565,Europe,MLT
Mauritania,2020-09-04,7126,160,6623,Africa,MRT
Mauritius,2020-09-04,356,10,335,Africa,MUS
Mexico,2020-09-04,623090,66851,514663,Americas,MEX
Moldova,2020-09-04,38906,1047,27017,Europe,MDA
Monaco,2020-09-04,147,1,97,Europe,MCO
Mongolia,2020-09-04,310,0,296,Asia,MNG
Montenegro,2020-09-04,5275,106,4203,Europe,MNE
Morocco,2020-09-04,68605,1292,52483,Africa,MAR
Mozambique,2020-09-04,4265,26,2511,Africa,MOZ
MS Zaandam,2020-09-04,9,2,0,Outro,NA
Namibia,2020-09-04,8323,87,3611,Africa,NAM
Nepal,2020-09-04,44236,271,25561,Asia,NPL
Netherlands,2020-09-04,76173,6270,1467,Europe,NLD
New Zealand,2020-09-04,1767,24,1631,Oceania,NZL
Nicaragua,2020-09-04,4668,141,2913,Americas,NIC
Niger,2020-09-04,1177,69,1091,Africa,NER
Nigeria,2020-09-04,54743,1051,42816,Africa,NGA
North Macedonia,2020-09-04,14871,609,12054,Europe,MKD
Norway,2020-09-04,11231,264,9348,Europe,NOR
Oman,2020-09-04,86380,705,81828,Asia,OMN
Pakistan,2020-09-04,298025,6340,282553,Asia,PAK
Panama,2020-09-04,95596,2063,68742,Americas,PAN
Papua New Guinea,2020-09-04,479,5,232,Oceania,PNG
Paraguay,2020-09-04,20654,398,10523,Americas,PRY
Peru,2020-09-04,670145,29405,498523,Americas,PER
Philippines,2020-09-04,232072,3737,160549,Asia,PHL
Poland,2020-09-04,69820,2100,49820,Europe,POL
Portugal,2020-09-04,59457,1833,42576,Europe,PRT
Qatar,2020-09-04,119637,201,116538,Asia,QAT
Romania,2020-09-04,92595,3812,39626,Europe,ROU
Russia,2020-09-04,1011987,17598,830532,Europe,RUS
Rwanda,2020-09-04,4304,18,2191,Africa,RWA
St. Kitts & Nevis,2020-09-04,17,0,17,Americas,KNA
St. Lucia,2020-09-04,26,0,26,Americas,LCA
St. Vincent & Grenadines,2020-09-04,61,0,57,Americas,VCT
San Marino,2020-09-04,735,42,660,Europe,SMR
São Tomé & Príncipe,2020-09-04,897,15,859,Africa,STP
Saudi Arabia,2020-09-04,319141,4015,295063,Asia,SAU
Senegal,2020-09-04,13881,289,9723,Africa,SEN
Serbia,2020-09-04,31772,721,0,Europe,SRB
Seychelles,2020-09-04,136,0,127,Africa,SYC
Sierra Leone,2020-09-04,2041,71,1602,Africa,SLE
Singapore,2020-09-04,56948,27,56174,Asia,SGP
Slovakia,2020-09-04,4300,37,2693,Europe,SVK
Slovenia,2020-09-04,3079,134,2440,Europe,SVN
Somalia,2020-09-04,3332,97,2696,Africa,SOM
South Africa,2020-09-04,635078,14678,557818,Africa,ZAF
South Sudan,2020-09-04,2536,47,1290,Africa,SSD
Spain,2020-09-04,498989,29418,150376,Europe,ESP
Sri Lanka,2020-09-04,3115,12,2907,Asia,LKA
Sudan,2020-09-04,13189,823,6612,Africa,SDN
Suriname,2020-09-04,4252,75,3366,Americas,SUR
Sweden,2020-09-04,84985,5835,0,Europe,SWE
Switzerland,2020-09-04,43532,2013,36500,Europe,CHE
Syria,2020-09-04,3041,127,698,Asia,SYR
Taiwan,2020-09-04,490,7,471,Asia,TWN
Tajikistan,2020-09-04,8724,69,7515,Asia,TJK
Tanzania,2020-09-04,509,21,183,Africa,TZA
Thailand,2020-09-04,3431,58,3277,Asia,THA
Timor-Leste,2020-09-04,27,0,25,Asia,TLS
Togo,2020-09-04,1457,31,1079,Africa,TGO
Trinidad & Tobago,2020-09-04,2040,31,707,Americas,TTO
Tunisia,2020-09-04,4542,87,1699,Africa,TUN
Turkey,2020-09-04,276555,6564,249108,Asia,TUR
Uganda,2020-09-04,3353,35,1564,Africa,UGA
Ukraine,2020-09-04,134069,2812,62828,Europe,UKR
United Arab Emirates,2020-09-04,72766,387,63158,Asia,ARE
United Kingdom,2020-09-04,344686,41626,1756,Europe,GBR
Uruguay,2020-09-04,1653,45,1446,Americas,URY
United States,2020-09-04,6200518,187755,2283454,Americas,USA
Uzbekistan,2020-09-04,42998,338,40392,Asia,UZB
Venezuela,2020-09-04,50973,412,41249,Americas,VEN
Vietnam,2020-09-04,1049,35,772,Asia,VNM
Palestinian Territories,2020-09-04,25142,170,16437,Asia,PSE
Western Sahara,2020-09-04,10,1,8,Africa,ESH
Yemen,2020-09-04,1983,572,1194,Asia,YEM
Zambia,2020-09-04,12639,292,11572,Africa,ZMB
