Country,DateRep,ConfirmedCases,Deaths,Recovered,Capital,Continent
Singapore,2020-03-19,345,0,114,Singapore,Asia
Slovakia,2020-03-19,123,1,0,Bratislava,Europe
Slovenia,2020-03-19,286,1,0,Ljubljana,Europe
Somalia,2020-03-19,1,0,0,Mogadishu,Africa
South Africa,2020-03-19,150,0,0,Pretoria,Africa
Spain,2020-03-19,17963,830,1107,Madrid,Europe
Sri Lanka,2020-03-19,60,0,3,Sri Jayawardenapura Kotte,Asia
Sudan,2020-03-19,2,1,0,Khartoum,Africa
Suriname,2020-03-19,1,0,0,Paramaribo,America
Sweden,2020-03-19,1439,11,16,Stockholm,Europe
Switzerland,2020-03-19,4075,41,15,Bern,Europe
Tanzania,2020-03-19,6,0,0,Dodoma,Africa
Thailand,2020-03-19,272,1,42,Bangkok,Asia
Togo,2020-03-19,1,0,0,Lomé,Africa
Trinidad and Tobago,2020-03-19,9,0,0,Port of Spain,America
Tunisia,2020-03-19,39,1,0,Tunis,Africa
Turkey,2020-03-19,192,3,0,Ankara,Asia
Ukraine,2020-03-19,16,2,0,Kiev,Europe
United Arab Emirates,2020-03-19,140,0,31,Abu Dhabi,Asia
United Kingdom,2020-03-19,2716,138,67,London,Europe
Uruguay,2020-03-19,79,0,0,Montevideo,America
Uzbekistan,2020-03-19,23,0,0,Tashkent,Asia
Venezuela,2020-03-19,42,0,0,Caracas,America
Vietnam,2020-03-19,85,0,16,Hanoi,Asia
Zambia,2020-03-19,2,0,0,Lusaka,Africa
Afghanistan,2020-03-20,24,0,1,Kabul,Asia
Albania,2020-03-20,70,2,0,Tirana,Europe
Algeria,2020-03-20,90,11,32,Algiers,Africa
Andorra,2020-03-20,75,0,1,Andorra la Vella,Europe
Angola,2020-03-20,1,0,0,Luanda,Africa
Antigua and Barbuda,2020-03-20,1,0,0,St. John's,America
Argentina,2020-03-20,128,3,3,Buenos Aires,America
Armenia,2020-03-20,136,0,1,Yerevan,Asia
Australia,2020-03-20,791,7,26,Canberra,Oceania
Austria,2020-03-20,2388,6,9,Vienna,Europe
Azerbaijan,2020-03-20,44,1,6,Baku,Asia
Bahamas,2020-03-20,3,0,0,Nassau,America
Bahrain,2020-03-20,285,1,100,Manama,Asia
Bangladesh,2020-03-20,20,1,3,Dhaka,Asia
Barbados,2020-03-20,5,0,0,Bridgetown,America
Belarus,2020-03-20,69,0,5,Minsk,Europe
Belgium,2020-03-20,2257,37,1,Brussels,Europe
Benin,2020-03-20,2,0,0,Porto Novo,Africa
Bhutan,2020-03-20,2,0,0,Thimphu,Asia
Bolivia,2020-03-20,15,0,0,Sucre,America
Bosnia-Herzegovina,2020-03-20,89,0,2,Sarajevo,Europe
Brazil,2020-03-20,793,11,2,Brasilia,America
Brunei,2020-03-20,78,0,1,Bandar Seri Begawan,Asia
Bulgaria,2020-03-20,127,3,0,Sofia,Europe
Burkina Faso,2020-03-20,40,1,0,Ouagadougou,Africa
Cape Verde,2020-03-20,1,0,0,Praia,Africa
Cambodia,2020-03-20,51,0,1,Phnom Penh,Asia
Cameroon,2020-03-20,20,0,0,Yaoundé,Africa
Canada,2020-03-20,943,12,9,Ottawa,America
Central African Republic,2020-03-20,3,0,0,Bangui,Africa
Chad,2020-03-20,1,0,0,N'Djamena,Africa
Chile,2020-03-20,434,0,6,Santiago,America
China,2020-03-20,81250,3253,71266,Beijing,Asia
Colombia,2020-03-20,128,0,1,Bogota,America
Costa Rica,2020-03-20,89,1,0,San José,America
Ivory Coast,2020-03-20,9,0,1,Yamoussoukro,Africa
Croatia,2020-03-20,128,1,5,Zagreb,Europe
Cuba,2020-03-20,16,1,0,Havana,America
Cyprus,2020-03-20,67,0,0,Nicosia,Europe
Denmark,2020-03-20,1337,9,1,Copenagen,Europe
Djibouti,2020-03-20,1,0,0,Djibouti,Africa
Dominican Republic,2020-03-20,72,2,0,Santo Domingo,America
Ecuador,2020-03-20,367,5,0,Quito,America
Egypt,2020-03-20,285,8,39,Cairo,Africa
El Salvador,2020-03-20,1,0,0,San Salvador,America
Equatorial Guinea,2020-03-20,6,0,0,Malabo,Africa
Estonia,2020-03-20,283,0,1,Tallinn,Europe
Ethiopia,2020-03-20,9,0,0,Addis Ababa,Africa
Fiji,2020-03-20,1,0,0,Suva,Oceania
Finland,2020-03-20,450,0,10,Helsinki,Europe
France,2020-03-20,12632,450,12,Paris,Europe
Gabon,2020-03-20,3,1,0,Libreville,Africa
Gambia,2020-03-20,1,0,0,Banjul,Africa
Georgia,2020-03-20,43,0,1,Tbilisi,Asia
Germany,2020-03-20,19848,67,180,Berlin,Europe
Ghana,2020-03-20,16,0,0,Accra,Africa
Greece,2020-03-20,495,6,19,Athens,Europe
Guatemala,2020-03-20,12,1,0,Guatemala City,America
Guinea,2020-03-20,1,0,0,Conakry,Africa
Guyana,2020-03-20,7,1,0,Georgetown,America
Haiti,2020-03-20,2,0,0,Port-au-Prince,America
Holy See,2020-03-20,1,0,0,Vatican City,Europe
Honduras,2020-03-20,24,0,0,Tegucigalpa,America
Hungary,2020-03-20,85,3,2,Budapest,Europe
Iceland,2020-03-20,409,0,5,Reykjaík,Europe
India,2020-03-20,244,5,20,New Delhi,Asia
Indonesia,2020-03-20,369,32,15,Jakarta,Asia
Iran,2020-03-20,19644,1433,6745,Tehran,Asia
Iraq,2020-03-20,208,17,49,Baghdad,Asia
Ireland,2020-03-20,683,3,5,Dublin,Europe
Israel,2020-03-20,705,0,14,Jerusalem,Asia
Italy,2020-03-20,47021,4032,4440,Italian,Europe
Jamaica,2020-03-20,16,1,2,Kingston,America
Japan,2020-03-20,963,33,191,Tokyo,Asia
Jordan,2020-03-20,85,0,1,Amman,Asia
Kazakhstan,2020-03-20,49,3,0,Astana,Asia
Kenya,2020-03-20,7,0,0,Nairobi,Africa
Kosovo,2020-03-20,2,0,0,Pristina,Europe
Kuwait,2020-03-20,159,0,18,Kuwait City,Asia
Kyrgyzstan,2020-03-20,6,0,0,Bishkek,Asia
Latvia,2020-03-20,111,0,1,Riga,Europe
Lebanon,2020-03-20,163,4,4,Beirut,Asia
Liberia,2020-03-20,2,0,0,Monrovia,Africa
Liechtenstein,2020-03-20,28,0,0,Vaduz,Europe
Lithuania,2020-03-20,49,0,1,Vilnius,Europe
Luxembourg,2020-03-20,484,4,0,Luxembourg,Europe
Madagascar,2020-03-20,3,0,0,Antananarivo,Africa
Malaysia,2020-03-20,1030,3,87,Kuala Lumpur,Asia
Maldives,2020-03-20,13,0,0,Malé,Asia
Malta,2020-03-20,64,0,2,Valletta,Europe
Mauritania,2020-03-20,2,0,0,Nouakchott,Africa
Mauritius,2020-03-20,12,0,0,Port Louis,Africa
Mexico,2020-03-20,164,1,4,Mexico City,America
Moldova,2020-03-20,66,1,1,Chisinau,Europe
Monaco,2020-03-20,11,0,0,Monaco,Europe
Mongolia,2020-03-20,6,0,0,Ulaanbaatar,Asia
Montenegro,2020-03-20,14,0,0,Podgorica,Europe
Morocco,2020-03-20,77,3,1,Rabat,Africa
Namibia,2020-03-20,3,0,0,Windhoek,Africa
Nepal,2020-03-20,1,0,1,Kathmandu,Asia
Netherlands,2020-03-20,3003,107,2,Amsterdam,Europe
New Zealand,2020-03-20,39,0,0,Wellington,Oceania
Nicaragua,2020-03-20,1,0,0,Managua,America
Niger,2020-03-20,1,0,0,Niamey,Africa
Nigeria,2020-03-20,12,0,1,Abuja,Africa
North Macedonia,2020-03-20,67,0,1,Skopje,Europe
Norway,2020-03-20,1914,7,1,Oslo,Europe
Oman,2020-03-20,48,0,12,Muscat,Asia
Pakistan,2020-03-20,501,3,13,Islamabad,Asia
Panama,2020-03-20,137,1,0,Panama City,America
Papua New Guinea,2020-03-20,1,0,0,Port Moresby,Oceania
Paraguay,2020-03-20,13,0,0,Asunción,America
Peru,2020-03-20,234,3,1,Lima,America
Philippines,2020-03-20,230,18,8,Manila,Asia
Poland,2020-03-20,425,5,1,Warsaw,Europe
Portugal,2020-03-20,1020,6,5,Lisbon,Europe
Qatar,2020-03-20,470,0,10,Doha,Asia
Republic of the Congo,2020-03-20,0,0,0,Brazzaville,Africa
Romania,2020-03-20,308,0,25,Bucharest,Europe
Russia,2020-03-20,253,1,9,Moscow,Europe
Rwanda,2020-03-20,17,0,0,Kigali,Africa
Saint Lucia,2020-03-20,2,0,0,Castries,America
Saint Vincent and the Grenadines,2020-03-20,1,0,0,Kingstown,America
San Marino,2020-03-20,144,14,4,San Marino,Europe
Saudi Arabia,2020-03-20,344,0,8,Riyadh,Asia
Senegal,2020-03-20,38,0,2,Dakar,Africa
Serbia,2020-03-20,135,1,1,Belgrade,Europe
Seychelles,2020-03-20,7,0,0,Victoria,Africa
Singapore,2020-03-20,385,0,124,Singapore,Asia
Slovakia,2020-03-20,137,1,0,Bratislava,Europe
Slovenia,2020-03-20,341,1,0,Ljubljana,Europe
Somalia,2020-03-20,1,0,0,Mogadishu,Africa
South Africa,2020-03-20,202,0,0,Pretoria,Africa
Spain,2020-03-20,20410,1043,1588,Madrid,Europe
Sri Lanka,2020-03-20,73,0,3,Sri Jayawardenapura Kotte,Asia
Sudan,2020-03-20,2,1,0,Khartoum,Africa
Suriname,2020-03-20,4,0,0,Paramaribo,America
Sweden,2020-03-20,1639,16,16,Stockholm,Europe
Switzerland,2020-03-20,5294,54,15,Bern,Europe
Tanzania,2020-03-20,6,0,0,Dodoma,Africa
Thailand,2020-03-20,322,1,42,Bangkok,Asia
Togo,2020-03-20,9,0,1,Lomé,Africa
Trinidad and Tobago,2020-03-20,9,0,0,Port of Spain,America
Tunisia,2020-03-20,54,1,0,Tunis,Africa
Turkey,2020-03-20,359,4,0,Ankara,Asia
Ukraine,2020-03-20,29,3,0,Kiev,Europe
United Arab Emirates,2020-03-20,140,2,31,Abu Dhabi,Asia
United Kingdom,2020-03-20,4014,178,67,London,Europe
Uruguay,2020-03-20,94,0,0,Montevideo,America
Uzbekistan,2020-03-20,33,0,0,Tashkent,Asia
Venezuela,2020-03-20,42,0,0,Caracas,America
Vietnam,2020-03-20,91,0,16,Hanoi,Asia
Zambia,2020-03-20,2,0,0,Lusaka,Africa
Zimbabwe,2020-03-20,1,0,0,Harare,Africa
Afghanistan,2020-03-21,24,0,1,Kabul,Asia
Albania,2020-03-21,76,2,2,Tirana,Europe
Algeria,2020-03-21,139,15,32,Algiers,Africa
Andorra,2020-03-21,88,0,1,Andorra la Vella,Europe
Angola,2020-03-21,2,0,0,Luanda,Africa
Antigua and Barbuda,2020-03-21,1,0,0,St. John's,America
Argentina,2020-03-21,158,4,3,Buenos Aires,America
Armenia,2020-03-21,160,0,1,Yerevan,Asia
Australia,2020-03-21,1071,7,26,Canberra,Oceania
Austria,2020-03-21,2814,8,9,Vienna,Europe
Azerbaijan,2020-03-21,53,1,11,Baku,Asia
Bahamas,2020-03-21,4,0,0,Nassau,America
Bahrain,2020-03-21,305,1,125,Manama,Asia
Bangladesh,2020-03-21,25,2,3,Dhaka,Asia
Barbados,2020-03-21,6,0,0,Bridgetown,America
Belarus,2020-03-21,76,0,15,Minsk,Europe
Belgium,2020-03-21,2815,67,263,Brussels,Europe
Benin,2020-03-21,2,0,0,Porto Novo,Africa
Bhutan,2020-03-21,2,0,0,Thimphu,Asia
Bolivia,2020-03-21,19,0,0,Sucre,America
Bosnia-Herzegovina,2020-03-21,93,1,2,Sarajevo,Europe
Brazil,2020-03-21,1021,15,2,Brasilia,America
Brunei,2020-03-21,83,0,2,Bandar Seri Begawan,Asia
Bulgaria,2020-03-21,163,3,3,Sofia,Europe
Burkina Faso,2020-03-21,64,2,5,Ouagadougou,Africa
Cape Verde,2020-03-21,4,0,0,Praia,Africa
Cambodia,2020-03-21,53,0,1,Phnom Penh,Asia
Cameroon,2020-03-21,27,0,0,Yaoundé,Africa
Canada,2020-03-21,1278,19,10,Ottawa,America
Cape Verde,2020-03-21,4,0,0,Praia,Africa
Central African Republic,2020-03-21,3,0,0,Bangui,Africa
Chad,2020-03-21,1,0,0,N'Djamena,Africa
Chile,2020-03-21,537,0,6,Santiago,America
China,2020-03-21,81305,3259,71857,Beijing,Asia
Colombia,2020-03-21,196,0,1,Bogota,America
Costa Rica,2020-03-21,117,2,2,San José,America
Ivory Coast,2020-03-21,14,0,1,Yamoussoukro,Africa
Croatia,2020-03-21,206,1,5,Zagreb,Europe
Cuba,2020-03-21,21,1,0,Havana,America
Cyprus,2020-03-21,84,0,0,Nicosia,Europe
Denmark,2020-03-21,1420,13,1,Copenagen,Europe
Djibouti,2020-03-21,1,0,0,Djibouti,Africa
Dominican Republic,2020-03-21,112,2,0,Santo Domingo,America
East Timor,2020-03-21,1,0,0,Dili,Oceania
Ecuador,2020-03-21,506,7,3,Quito,America
Egypt,2020-03-21,294,10,41,Cairo,Africa
El Salvador,2020-03-21,3,0,0,San Salvador,America
Equatorial Guinea,2020-03-21,6,0,0,Malabo,Africa
Eritrea,2020-03-21,1,0,0,Asmara,Africa
Estonia,2020-03-21,306,0,1,Tallinn,Europe
Ethiopia,2020-03-21,9,0,0,Addis Ababa,Africa
Fiji,2020-03-21,1,0,0,Suva,Oceania
Finland,2020-03-21,523,1,10,Helsinki,Europe
France,2020-03-21,14308,562,12,Paris,Europe
Gabon,2020-03-21,4,1,0,Libreville,Africa
Gambia,2020-03-21,1,0,0,Banjul,Africa
Georgia,2020-03-21,49,0,1,Tbilisi,Asia
Germany,2020-03-21,22213,84,233,Berlin,Europe
Ghana,2020-03-21,19,1,0,Accra,Africa
Greece,2020-03-21,530,13,19,Athens,Europe
Guatemala,2020-03-21,17,1,0,Guatemala City,America
Guinea,2020-03-21,2,0,0,Conakry,Africa
Guyana,2020-03-21,7,1,0,Georgetown,America
Haiti,2020-03-21,2,0,0,Port-au-Prince,America
Holy See,2020-03-21,1,0,0,Vatican City,Europe
Honduras,2020-03-21,24,0,0,Tegucigalpa,America
Hungary,2020-03-21,103,4,7,Budapest,Europe
Iceland,2020-03-21,473,1,22,Reykjaík,Europe
India,2020-03-21,330,4,23,New Delhi,Asia
Indonesia,2020-03-21,450,38,15,Jakarta,Asia
Iran,2020-03-21,20610,1556,7635,Tehran,Asia
Iraq,2020-03-21,214,17,51,Baghdad,Asia
Ireland,2020-03-21,785,3,5,Dublin,Europe
Israel,2020-03-21,883,1,36,Jerusalem,Asia
Italy,2020-03-21,53578,4825,6072,Italian,Europe
Jamaica,2020-03-21,16,1,2,Kingston,America
Japan,2020-03-21,1007,35,232,Tokyo,Asia
Jordan,2020-03-21,85,0,1,Amman,Asia
Kazakhstan,2020-03-21,53,0,0,Astana,Asia
Kenya,2020-03-21,7,0,0,Nairobi,Africa
Kosovo,2020-03-21,2,0,0,Pristina,Europe
Kuwait,2020-03-21,176,0,27,Kuwait City,Asia
Kyrgyzstan,2020-03-21,14,0,0,Bishkek,Asia
Latvia,2020-03-21,124,0,1,Riga,Europe
Lebanon,2020-03-21,187,4,4,Beirut,Asia
Liberia,2020-03-21,3,0,0,Monrovia,Africa
Liechtenstein,2020-03-21,37,0,0,Vaduz,Europe
Lithuania,2020-03-21,83,1,1,Vilnius,Europe
Luxembourg,2020-03-21,670,8,0,Luxembourg,Europe
Madagascar,2020-03-21,3,0,0,Antananarivo,Africa
Malaysia,2020-03-21,1183,4,114,Kuala Lumpur,Asia
Maldives,2020-03-21,13,0,0,Malé,Asia
Malta,2020-03-21,73,0,2,Valletta,Europe
Mauritania,2020-03-21,2,0,0,Nouakchott,Africa
Mauritius,2020-03-21,14,1,0,Port Louis,Africa
Mexico,2020-03-21,203,2,4,Mexico City,America
Moldova,2020-03-21,80,1,1,Chisinau,Europe
Monaco,2020-03-21,11,0,0,Monaco,Europe
Mongolia,2020-03-21,10,0,0,Ulaanbaatar,Asia
Montenegro,2020-03-21,14,0,0,Podgorica,Europe
Morocco,2020-03-21,96,3,3,Rabat,Africa
Namibia,2020-03-21,3,0,0,Windhoek,Africa
Nepal,2020-03-21,1,0,1,Kathmandu,Asia
Netherlands,2020-03-21,3640,137,2,Amsterdam,Europe
New Zealand,2020-03-21,52,0,0,Wellington,Oceania
Nicaragua,2020-03-21,2,0,0,Managua,America
Niger,2020-03-21,1,0,0,Niamey,Africa
Nigeria,2020-03-21,22,0,1,Abuja,Africa
North Macedonia,2020-03-21,85,0,1,Skopje,Europe
Norway,2020-03-21,2118,7,1,Oslo,Europe
Oman,2020-03-21,52,0,12,Muscat,Asia
Pakistan,2020-03-21,730,3,13,Islamabad,Asia
Panama,2020-03-21,200,1,0,Panama City,America
Papua New Guinea,2020-03-21,1,0,0,Port Moresby,Oceania
Paraguay,2020-03-21,18,1,0,Asunción,America
Peru,2020-03-21,318,5,1,Lima,America
Philippines,2020-03-21,307,19,13,Manila,Asia
Poland,2020-03-21,536,5,1,Warsaw,Europe
Portugal,2020-03-21,1280,12,5,Lisbon,Europe
Qatar,2020-03-21,481,0,27,Doha,Asia
Republic of the Congo,2020-03-21,0,0,0,Brazzaville,Africa
Romania,2020-03-21,367,0,52,Bucharest,Europe
Russia,2020-03-21,306,1,12,Moscow,Europe
Rwanda,2020-03-21,17,0,0,Kigali,Africa
Saint Lucia,2020-03-21,2,0,0,Castries,America
Saint Vincent and the Grenadines,2020-03-21,1,0,0,Kingstown,America
San Marino,2020-03-21,144,20,4,San Marino,Europe
Saudi Arabia,2020-03-21,392,0,16,Riyadh,Asia
Senegal,2020-03-21,47,0,5,Dakar,Africa
Serbia,2020-03-21,171,1,1,Belgrade,Europe
Seychelles,2020-03-21,7,0,0,Victoria,Africa
Singapore,2020-03-21,432,2,140,Singapore,Asia
Slovakia,2020-03-21,178,1,0,Bratislava,Europe
Slovenia,2020-03-21,383,1,0,Ljubljana,Europe
Somalia,2020-03-21,1,0,0,Mogadishu,Africa
South Africa,2020-03-21,240,0,0,Pretoria,Africa
Spain,2020-03-21,25374,1375,2125,Madrid,Europe
Sri Lanka,2020-03-21,77,0,1,Sri Jayawardenapura Kotte,Asia
Sudan,2020-03-21,2,1,0,Khartoum,Africa
Suriname,2020-03-21,4,0,0,Paramaribo,America
Sweden,2020-03-21,1763,20,16,Stockholm,Europe
Switzerland,2020-03-21,6575,75,15,Bern,Europe
Tanzania,2020-03-21,6,0,0,Dodoma,Africa
Thailand,2020-03-21,411,1,42,Bangkok,Asia
Togo,2020-03-21,16,0,1,Lomé,Africa
Trinidad and Tobago,2020-03-21,49,0,1,Port of Spain,America
Tunisia,2020-03-21,60,1,0,Tunis,Africa
Turkey,2020-03-21,670,9,0,Ankara,Asia
Uganda,2020-03-21,1,0,0,Kampala,Africa
Ukraine,2020-03-21,47,3,1,Kiev,Europe
United Arab Emirates,2020-03-21,153,2,38,Abu Dhabi,Asia
United Kingdom,2020-03-21,5067,234,67,London,Europe
Uruguay,2020-03-21,110,0,0,Montevideo,America
Uzbekistan,2020-03-21,43,0,0,Tashkent,Asia
Venezuela,2020-03-21,70,0,0,Caracas,America
Vietnam,2020-03-21,94,0,17,Hanoi,Asia
Zambia,2020-03-21,2,0,0,Lusaka,Africa
Zimbabwe,2020-03-21,3,0,0,Harare,Africa
Afghanistan,2020-03-22,40,1,1,Kabul,Asia
Albania,2020-03-22,89,2,2,Tirana,Europe
Algeria,2020-03-22,201,17,65,Algiers,Africa
Andorra,2020-03-22,113,1,1,Andorra la Vella,Europe
Angola,2020-03-22,2,0,0,Luanda,Africa
Antigua and Barbuda,2020-03-22,1,0,0,St. John's,America
Argentina,2020-03-22,266,4,27,Buenos Aires,America
Armenia,2020-03-22,194,0,2,Yerevan,Asia
Australia,2020-03-22,1490,7,92,Canberra,Oceania
Austria,2020-03-22,3580,16,9,Vienna,Europe
Azerbaijan,2020-03-22,65,1,11,Baku,Asia
Bahamas,2020-03-22,4,0,0,Nassau,America
Bahrain,2020-03-22,334,2,149,Manama,Asia
Bangladesh,2020-03-22,27,2,3,Dhaka,Asia
Barbados,2020-03-22,14,0,0,Bridgetown,America
Belarus,2020-03-22,76,0,15,Minsk,Europe
Belgium,2020-03-22,3401,75,263,Brussels,Europe
Benin,2020-03-22,2,0,0,Porto Novo,Africa
Bhutan,2020-03-22,2,0,0,Thimphu,Asia
Bolivia,2020-03-22,24,0,0,Sucre,America
Bosnia-Herzegovina,2020-03-22,126,1,2,Sarajevo,Europe
Brazil,2020-03-22,1546,25,2,Brasilia,America
Brunei,2020-03-22,88,0,2,Bandar Seri Begawan,Asia
Bulgaria,2020-03-22,187,3,3,Sofia,Europe
Burkina Faso,2020-03-22,75,4,5,Ouagadougou,Africa
Cape Verde,2020-03-22,3,0,0,Praia,Africa
Cambodia,2020-03-22,84,0,2,Phnom Penh,Asia
Cameroon,2020-03-22,40,0,2,Yaoundé,Africa
Canada,2020-03-22,1470,21,0,Ottawa,America
Central African Republic,2020-03-22,3,0,0,Bangui,Africa
Chad,2020-03-22,1,0,0,N'Djamena,Africa
Chile,2020-03-22,632,1,8,Santiago,America
China,2020-03-22,81397,3265,72362,Beijing,Asia
Colombia,2020-03-22,231,2,3,Bogota,America
Costa Rica,2020-03-22,134,2,2,San José,America
Ivory Coast,2020-03-22,14,0,1,Yamoussoukro,Africa
Croatia,2020-03-22,254,1,5,Zagreb,Europe
Cuba,2020-03-22,35,1,0,Havana,America
Cyprus,2020-03-22,95,1,3,Nicosia,Europe
Denmark,2020-03-22,1514,13,4,Copenagen,Europe
Djibouti,2020-03-22,1,0,0,Djibouti,Africa
Dominica,2020-03-22,1,0,0,Roseau,America
Dominican Republic,2020-03-22,202,3,0,Santo Domingo,America
Ecuador,2020-03-22,789,14,3,Quito,America
Egypt,2020-03-22,327,14,56,Cairo,Africa
El Salvador,2020-03-22,3,0,0,San Salvador,America
Equatorial Guinea,2020-03-22,6,0,0,Malabo,Africa
Eritrea,2020-03-22,1,0,0,Asmara,Africa
Estonia,2020-03-22,326,0,4,Tallinn,Europe
Ethiopia,2020-03-22,11,0,0,Addis Ababa,Africa
Fiji,2020-03-22,2,0,0,Suva,Oceania
Finland,2020-03-22,626,1,10,Helsinki,Europe
France,2020-03-22,16214,676,2201,Paris,Europe
Gabon,2020-03-22,5,1,0,Libreville,Africa
Gambia,2020-03-22,1,0,0,Banjul,Africa
Georgia,2020-03-22,54,0,1,Tbilisi,Asia
Germany,2020-03-22,24873,94,266,Berlin,Europe
Ghana,2020-03-22,23,1,0,Accra,Africa
Greece,2020-03-22,624,15,19,Athens,Europe
Grenada,2020-03-22,1,0,0,St. George's,America
Guatemala,2020-03-22,19,1,0,Guatemala City,America
Guinea,2020-03-22,2,0,0,Conakry,Africa
Guyana,2020-03-22,18,1,0,Georgetown,America
Haiti,2020-03-22,2,0,0,Port-au-Prince,America
Holy See,2020-03-22,1,0,0,Vatican City,Europe
Honduras,2020-03-22,26,0,0,Tegucigalpa,America
Hungary,2020-03-22,131,6,16,Budapest,Europe
Iceland,2020-03-22,568,1,5,Reykjaík,Europe
India,2020-03-22,396,7,24,New Delhi,Asia
Indonesia,2020-03-22,514,48,29,Jakarta,Asia
Iran,2020-03-22,21638,1685,7635,Tehran,Asia
Iraq,2020-03-22,233,20,57,Baghdad,Asia
Ireland,2020-03-22,906,4,5,Dublin,Europe
Israel,2020-03-22,1071,1,37,Jerusalem,Asia
Italy,2020-03-22,59138,5476,7024,Italian,Europe
Jamaica,2020-03-22,19,1,2,Kingston,America
Japan,2020-03-22,1086,36,235,Tokyo,Asia
Jordan,2020-03-22,112,0,1,Amman,Asia
Kazakhstan,2020-03-22,59,0,0,Astana,Asia
Kenya,2020-03-22,15,0,0,Nairobi,Africa
Kuwait,2020-03-22,188,0,30,Kuwait City,Asia
Kyrgyzstan,2020-03-22,14,0,0,Bishkek,Asia
Latvia,2020-03-22,139,0,1,Riga,Europe
Lebanon,2020-03-22,248,4,8,Beirut,Asia
Liberia,2020-03-22,3,0,0,Monrovia,Africa
Liechtenstein,2020-03-22,37,0,0,Vaduz,Europe
Lithuania,2020-03-22,129,1,1,Vilnius,Europe
Luxembourg,2020-03-22,798,8,6,Luxembourg,Europe
Madagascar,2020-03-22,3,0,0,Antananarivo,Africa
Malaysia,2020-03-22,1306,10,139,Kuala Lumpur,Asia
Maldives,2020-03-22,13,0,3,Malé,Asia
Malta,2020-03-22,90,0,2,Valletta,Europe
Mauritania,2020-03-22,2,0,0,Nouakchott,Africa
Mauritius,2020-03-22,28,2,0,Port Louis,Africa
Mexico,2020-03-22,251,2,4,Mexico City,America
Moldova,2020-03-22,94,1,1,Chisinau,Europe
Monaco,2020-03-22,23,0,1,Monaco,Europe
Mongolia,2020-03-22,10,0,0,Ulaanbaatar,Asia
Montenegro,2020-03-22,21,0,0,Podgorica,Europe
Morocco,2020-03-22,115,4,3,Rabat,Africa
Mozambique,2020-03-22,1,0,0,Maputo,Africa
Namibia,2020-03-22,3,0,0,Windhoek,Africa
Nepal,2020-03-22,1,0,1,Kathmandu,Asia
Netherlands,2020-03-22,4217,180,3,Amsterdam,Europe
New Zealand,2020-03-22,102,0,0,Wellington,Oceania
Nicaragua,2020-03-22,2,0,0,Managua,America
Niger,2020-03-22,2,0,0,Niamey,Africa
Nigeria,2020-03-22,30,0,2,Abuja,Africa
North Macedonia,2020-03-22,115,1,1,Skopje,Europe
Norway,2020-03-22,2263,7,6,Oslo,Europe
Oman,2020-03-22,55,0,17,Muscat,Asia
Pakistan,2020-03-22,776,4,13,Islamabad,Asia
Panama,2020-03-22,313,3,1,Panama City,America
Papua New Guinea,2020-03-22,1,0,0,Port Moresby,Oceania
Paraguay,2020-03-22,22,1,0,Asunción,America
Peru,2020-03-22,363,5,1,Lima,America
Philippines,2020-03-22,380,25,15,Manila,Asia
Poland,2020-03-22,634,7,13,Warsaw,Europe
Portugal,2020-03-22,1600,14,5,Lisbon,Europe
Qatar,2020-03-22,494,0,33,Doha,Asia
Romania,2020-03-22,433,3,64,Bucharest,Europe
Russia,2020-03-22,367,1,16,Moscow,Europe
Rwanda,2020-03-22,19,0,0,Kigali,Africa
Saint Lucia,2020-03-22,2,0,0,Castries,America
Saint Vincent and the Grenadines,2020-03-22,1,0,0,Kingstown,America
San Marino,2020-03-22,175,20,4,San Marino,Europe
Saudi Arabia,2020-03-22,511,0,17,Riyadh,Asia
Senegal,2020-03-22,67,0,5,Dakar,Africa
Serbia,2020-03-22,222,2,2,Belgrade,Europe
Seychelles,2020-03-22,7,0,0,Victoria,Africa
Singapore,2020-03-22,455,2,144,Singapore,Asia
Slovakia,2020-03-22,185,0,7,Bratislava,Europe
Slovenia,2020-03-22,414,2,0,Ljubljana,Europe
Somalia,2020-03-22,1,0,0,Mogadishu,Africa
South Africa,2020-03-22,274,0,2,Pretoria,Africa
Spain,2020-03-22,28603,1756,2125,Madrid,Europe
Sri Lanka,2020-03-22,82,0,3,Sri Jayawardenapura Kotte,Asia
Sudan,2020-03-22,2,1,0,Khartoum,Africa
Suriname,2020-03-22,5,0,0,Paramaribo,America
Sweden,2020-03-22,1931,21,16,Stockholm,Europe
Switzerland,2020-03-22,7474,98,131,Bern,Europe
Syria,2020-03-22,1,0,0,Damascus,Asia
Tanzania,2020-03-22,12,0,0,Dodoma,Africa
Thailand,2020-03-22,599,1,44,Bangkok,Asia
East Timor,2020-03-22,1,0,0,Dili,Oceania
Togo,2020-03-22,16,0,0,Lomé,Africa
Trinidad and Tobago,2020-03-22,50,0,0,Port of Spain,America
Tunisia,2020-03-22,75,3,1,Tunis,Africa
Turkey,2020-03-22,1236,30,0,Ankara,Asia
Uganda,2020-03-22,1,0,0,Kampala,Africa
Ukraine,2020-03-22,73,3,1,Kiev,Europe
United Arab Emirates,2020-03-22,153,2,38,Abu Dhabi,Asia
United Kingdom,2020-03-22,5741,282,95,London,Europe
Uruguay,2020-03-22,135,0,0,Montevideo,America
Uzbekistan,2020-03-22,43,0,0,Tashkent,Asia
